N,N_pos,N_neg,ratio,disc_pos,disc_neg,a,b,mcnemar_reject_rate,stratified_reject_rate,mcnemar_se,stratified_se,mcnemar_var_mean,stratified_var_mean,var_ratio_mean,var_ratio_std,power_diff,n_sim,part,part_name,effect_type,ab_squared,delta_acc_true,expected_disc_count
50,25,25,1.0,0.25,0.25,0.1,-0.1,0.04108,0.06488,0.0008876084001405124,0.001101549686577959,0.005003399999999999,0.004610065919999999,1.0873089900253203,0.07563764198527548,0.023799999999999995,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,6.25
50,25,25,1.0,0.3,0.3,0.1,-0.1,0.04304,0.06082,0.0009076073864838255,0.0010688398158751385,0.006008423999999999,0.005577188480000001,1.0800357500795383,0.07283591211783241,0.017779999999999997,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,7.5
50,25,25,1.0,0.35,0.35,0.1,-0.1,0.04604,0.0599,0.0009372333583478556,0.0010612444581716317,0.0070036479999999995,0.00653079168,1.075422783326921,0.07183093896649789,0.013860000000000004,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,8.75
50,25,25,1.0,0.4,0.4,0.1,-0.1,0.05044,0.0621,0.0009787318979168913,0.0010792922681090605,0.007995711999999999,0.007482381439999999,1.0719002319210746,0.07038291298074636,0.011660000000000004,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,10.0
50,25,25,1.0,0.45,0.45,0.1,-0.1,0.0501,0.0594,0.0009756022755201014,0.001057086940606117,0.008998672000000001,0.00844943552,1.0682977434699858,0.06745953286685963,0.009300000000000003,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,11.25
50,25,25,1.0,0.5,0.5,0.1,-0.1,0.05092,0.06094,0.0009831292244664482,0.0010698253726660254,0.009999456,0.00940749888,1.0661917081574155,0.06640234510247815,0.010020000000000001,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,12.5
60,30,30,1.0,0.25,0.25,0.1,-0.1,0.04456,0.06058,0.0009227611435252353,0.001066865161114562,0.004162599999999999,0.0038618725925925928,1.0792917044139625,0.06544850873782701,0.01602,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,7.5
60,30,30,1.0,0.3,0.3,0.1,-0.1,0.04746,0.05852,0.0009508685334997682,0.0010497181488380585,0.0050025055555555555,0.004671052037037038,1.07304392131664,0.06440601356832269,0.01106,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,9.0
60,30,30,1.0,0.35,0.35,0.1,-0.1,0.04988,0.0581,0.0009735705993917441,0.0010461777095694593,0.005830988888888889,0.005473801481481481,1.0674534062036494,0.061879984205548313,0.008219999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,10.5
60,30,30,1.0,0.4,0.4,0.1,-0.1,0.05174,0.05952,0.0009905854067166547,0.0010580866656375555,0.006664333333333334,0.006279167407407407,1.063727390177083,0.060046460505590905,0.007780000000000002,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,12.0
60,30,30,1.0,0.45,0.45,0.1,-0.1,0.04926,0.05718,0.0009678166396585667,0.0010383684086103543,0.0074994388888888885,0.007086341666666666,1.060755278708221,0.0584472708408457,0.007920000000000003,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,13.5
60,30,30,1.0,0.5,0.5,0.1,-0.1,0.04944,0.05906,0.0009694914790754996,0.0010542477545624654,0.008343883333333331,0.007904369074074076,1.0579812654051048,0.056686519234500916,0.009620000000000004,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,15.0
75,38,37,1.0,0.25,0.25,0.1,-0.1,0.0479,0.05742,0.0009550454439449464,0.001040412837291044,0.0033309262222222225,0.003112213591275487,1.0712226426509228,0.0563881524171043,0.00952,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,9.375
75,38,37,1.0,0.3,0.3,0.1,-0.1,0.05032,0.05732,0.0009776287393484298,0.0010395616152975252,0.004000568888888889,0.0037639217373162644,1.0643314371922028,0.05420826226725073,0.007000000000000006,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,11.25
75,38,37,1.0,0.35,0.35,0.1,-0.1,0.0497,0.0564,0.000971904419168881,0.0010316883250284458,0.004667768888888889,0.004412974502923978,1.059332319800083,0.05207353764999188,0.006699999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,13.125
75,38,37,1.0,0.4,0.4,0.1,-0.1,0.04722,0.05556,0.0009485807461676628,0.0010244323930840922,0.005326193777777778,0.0050551705414888575,1.0552134070564174,0.04971176960494763,0.00834,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,15.0
75,38,37,1.0,0.45,0.45,0.1,-0.1,0.0486,0.05742,0.0009616448408846168,0.001040412837291044,0.006000949333333334,0.0057109573421842905,1.0524249992781989,0.04857982456764758,0.008820000000000001,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,16.875
75,38,37,1.0,0.5,0.5,0.1,-0.1,0.04594,0.05572,0.0009362640268642175,0.0010258194928933647,0.006668529777777778,0.006363895905168326,1.0495478779262288,0.04673560010209334,0.009779999999999997,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,18.75
100,50,50,1.0,0.25,0.25,0.1,-0.1,0.04802,0.0543,0.0009561807318702883,0.001013424984890347,0.0024977660000000002,0.00235042308,1.0633143471482915,0.046755307459876515,0.006280000000000001,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,12.5
100,50,50,1.0,0.3,0.3,0.1,-0.1,0.04698,0.0536,0.0009462862104035966,0.0010072441610652304,0.0029988500000000004,0.0028408029199999997,1.0565358943240684,0.04438164398056623,0.006620000000000001,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,15.0
100,50,50,1.0,0.35,0.35,0.1,-0.1,0.04884,0.05628,0.0009638947494410373,0.0010306557291355828,0.0034976800000000004,0.00332902728,1.0517187887491448,0.04281255436581326,0.007439999999999995,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,17.5
100,50,50,1.0,0.4,0.4,0.1,-0.1,0.04636,0.05542,0.0009403270750116685,0.0010232167277756947,0.003999614,0.0038221138,1.0475525376957069,0.040677586068873894,0.009059999999999999,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,20.0
100,50,50,1.0,0.45,0.45,0.1,-0.1,0.04664,0.05502,0.0009430239700028839,0.001019733294543235,0.004501125999999999,0.00431348852,1.0445896928246612,0.039088678773133705,0.008379999999999999,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,22.5
100,50,50,1.0,0.5,0.5,0.1,-0.1,0.04696,0.05456,0.0009460946929351206,0.0010157086826447826,0.004998720000000001,0.00480055192,1.0423716784503603,0.03792518151982081,0.007599999999999996,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,25.0
125,62,63,1.0,0.25,0.25,0.1,-0.1,0.04704,0.05356,0.0009468604796906458,0.0010068895311800595,0.0019980787199999996,0.0018874908165898616,1.0590467116840152,0.040985653198074484,0.006520000000000005,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,15.625
125,62,63,1.0,0.3,0.3,0.1,-0.1,0.04642,0.0542,0.0009409057721153591,0.0010125449125841283,0.0023986636800000004,0.002281922740563236,1.0518307234929811,0.03842575184917134,0.007779999999999995,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,18.75
125,62,63,1.0,0.35,0.35,0.1,-0.1,0.04528,0.05256,0.0009298357016161511,0.0009979724084362253,0.0027994662400000004,0.0026756579729237074,1.0470151494639728,0.03663531807385225,0.007280000000000002,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,21.875
125,62,63,1.0,0.4,0.4,0.1,-0.1,0.04564,0.05362,0.0009333487065400584,0.0010074214172827577,0.0031998668799999995,0.003070482371899642,1.0429289574569185,0.0347490536862697,0.007980000000000001,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,25.0
125,62,63,1.0,0.45,0.45,0.1,-0.1,0.04734,0.05434,0.0009497254803362917,0.001013776744653378,0.00360125312,0.003464129717480798,1.040372299442192,0.03352215130171584,0.006999999999999999,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,28.125
125,62,63,1.0,0.5,0.5,0.1,-0.1,0.0474,0.0541,0.0009502972166643445,0.0010116638769868181,0.0039983168,0.0038555542224679986,1.0378159866383527,0.03235042374213435,0.0067000000000000046,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,31.25
150,75,75,1.0,0.25,0.25,0.1,-0.1,0.04492,0.05332,0.0009263065756001088,0.0010047584545551235,0.0016663484444444446,0.0015781235674074074,1.0562403255945234,0.036553224344205604,0.008399999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,18.75
150,75,75,1.0,0.3,0.3,0.1,-0.1,0.046,0.05476,0.0009368457717255279,0.001017460981070036,0.002000872,0.0019079417125925926,1.049197077194117,0.034342266175983335,0.008760000000000004,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,22.5
150,75,75,1.0,0.35,0.35,0.1,-0.1,0.04506,0.05308,0.0009276809408411925,0.0010026216993462688,0.002333996444444444,0.002237242974814815,1.0438304457365601,0.03249432449379406,0.00802,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,26.25
150,75,75,1.0,0.4,0.4,0.1,-0.1,0.04578,0.05262,0.0009347105605480233,0.000998510246316982,0.0026665537777777774,0.0025653163377777777,1.0400753421894966,0.03097153269751473,0.006839999999999999,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,30.0
150,75,75,1.0,0.45,0.45,0.1,-0.1,0.04842,0.05452,0.0009599531613573653,0.0010153577655191296,0.0029999235555555554,0.002894337185185185,1.037111044734518,0.029714421115446386,0.006100000000000001,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,33.75
150,75,75,1.0,0.5,0.5,0.1,-0.1,0.05194,0.05692,0.0009923934340774327,0.0010361478041283493,0.0033320879999999995,0.003221526755555556,1.0349275682033658,0.028603937672017507,0.004979999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,37.5
175,88,87,1.0,0.25,0.25,0.1,-0.1,0.0437,0.05212,0.0009142243707099478,0.0009940171588056215,0.0014291271836734693,0.001356123575629625,1.0541047060592164,0.0334337734711112,0.008419999999999997,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,21.875
175,88,87,1.0,0.3,0.3,0.1,-0.1,0.04556,0.05356,0.0009325694226168902,0.0010068895311800595,0.0017132153469387756,0.0016375473522274118,1.0466291012669928,0.031116105719718037,0.008,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,26.25
175,88,87,1.0,0.35,0.35,0.1,-0.1,0.04694,0.05328,0.0009459031282324845,0.001004402724010643,0.0019997727346938773,0.00192029847670228,1.0418765940583108,0.02955940701610172,0.006339999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,30.624999999999996
175,88,87,1.0,0.4,0.4,0.1,-0.1,0.04496,0.05028,0.0009266995025357464,0.0009772606776085899,0.0022863288163265305,0.0022033222536412688,1.0381757607699407,0.028206572281623824,0.005319999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,35.0
175,88,87,1.0,0.45,0.45,0.1,-0.1,0.04804,0.05274,0.0009563697862228815,0.0009995848378201821,0.0025717342040816327,0.002485883076791846,1.0350400099353687,0.026609665960313146,0.004700000000000003,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,39.375
175,88,87,1.0,0.5,0.5,0.1,-0.1,0.04892,0.05394,0.0009646432874384188,0.0010102522100940933,0.002855811918367347,0.002766327789989978,1.0328576831281788,0.025980887788395357,0.005020000000000004,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,43.75
200,100,100,1.0,0.25,0.25,0.1,-0.1,0.04404,0.05212,0.0009176107933105408,0.0009940171588056215,0.001250098,0.0011881504900000002,1.0523569866282383,0.030815407932382473,0.008079999999999997,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,25.0
200,100,100,1.0,0.3,0.3,0.1,-0.1,0.04468,0.05178,0.0009239447775706077,0.0009909473406796146,0.0014995565000000001,0.001435367575,1.0450649995010857,0.02885924424615764,0.007100000000000002,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,30.0
200,100,100,1.0,0.35,0.35,0.1,-0.1,0.04636,0.052,0.0009403270750116685,0.000992935043192655,0.0017506520000000001,0.0016837511499999999,1.0401322179437404,0.027326648494846402,0.005639999999999999,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,35.0
200,100,100,1.0,0.4,0.4,0.1,-0.1,0.04864,0.05296,0.0009620202742146341,0.0010015511809188784,0.0019990035000000002,0.0019297018950000001,1.0363421526839542,0.025710538773475275,0.0043199999999999975,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,40.0
200,100,100,1.0,0.45,0.45,0.1,-0.1,0.04626,0.05124,0.0009393616172699415,0.000986047284870254,0.0022514264999999997,0.002179338825,1.0335092681570273,0.024532209988623207,0.004979999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,45.0
200,100,100,1.0,0.5,0.5,0.1,-0.1,0.0486,0.05328,0.0009616448408846168,0.001004402724010643,0.002499743,0.00242526213,1.0311346322279518,0.02366080885106216,0.004680000000000004,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,50.0
250,125,125,1.0,0.25,0.25,0.1,-0.1,0.04368,0.05022,0.0009140246998850743,0.0009767082635055361,0.00099970976,0.0009521119897599999,1.0501609334977575,0.027252290603813078,0.006540000000000004,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,31.25
250,125,125,1.0,0.3,0.3,0.1,-0.1,0.0483,0.05338,0.0009588233413929805,0.001005291754666276,0.00119899104,0.0011498565427200001,1.0430131170680939,0.025350677947959484,0.005079999999999994,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,37.5
250,125,125,1.0,0.35,0.35,0.1,-0.1,0.04888,0.05364,0.0009642691076665269,0.0010075986343777963,0.0014002508800000004,0.0013493869875200002,1.0380357281925003,0.023921435496190715,0.00476,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,43.75
250,125,125,1.0,0.4,0.4,0.1,-0.1,0.04818,0.05274,0.0009576918878219655,0.0009995848378201821,0.0016001615999999999,0.0015476834355199998,1.0342320480253804,0.02265494372224939,0.0045600000000000016,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,50.0
250,125,125,1.0,0.45,0.45,0.1,-0.1,0.047,0.0513,0.0009464776806665861,0.0009865932292490154,0.0017995104,0.00174568014848,1.0311440258035651,0.02125451460625415,0.004299999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,56.25
250,125,125,1.0,0.5,0.5,0.1,-0.1,0.04702,0.05206,0.0009466691037527316,0.0009934762845684843,0.00199970272,0.00194421095936,1.028858585061826,0.020416865673555024,0.005040000000000003,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,62.5
300,150,150,1.0,0.25,0.25,0.1,-0.1,0.04694,0.0533,0.0009459031282324845,0.0010045806090105463,0.000832780222222222,0.0007941054622222221,1.0488473116906838,0.024622773546077156,0.006359999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,37.5
300,150,150,1.0,0.3,0.3,0.1,-0.1,0.04756,0.05268,0.0009518197980710423,0.0009990477225838613,0.0009998764444444446,0.0009602337629629631,1.0414819296959916,0.022960270819408674,0.0051199999999999996,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,45.0
300,150,150,1.0,0.35,0.35,0.1,-0.1,0.04644,0.05158,0.0009410985750706459,0.0009891360230018923,0.0011656522222222223,0.0011248779688888889,1.0364927430026618,0.021480883113309528,0.005139999999999999,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,52.5
300,150,150,1.0,0.4,0.4,0.1,-0.1,0.04696,0.05266,0.0009460946929351206,0.0009988686039715132,0.001332893333333333,0.001290845985185185,1.0328181112709447,0.020278427908844182,0.005699999999999997,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,60.0
300,150,150,1.0,0.45,0.45,0.1,-0.1,0.0466,0.05098,0.0009426392735293815,0.0009836771787532738,0.0014996871111111114,0.0014567523555555557,1.0297363650537976,0.019309616308087987,0.004379999999999995,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,67.5
300,150,150,1.0,0.5,0.5,0.1,-0.1,0.04704,0.05164,0.0009468604796906458,0.0009896798512650442,0.001666421777777778,0.0016222772118518521,1.0274720975397331,0.018356665140290024,0.0046,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,75.0
400,200,200,1.0,0.25,0.25,0.1,-0.1,0.04508,0.0509,0.0009278770780658395,0.0009829464888792268,0.0006248948749999999,0.000596934059375,1.0469110717935588,0.02100439232403548,0.005819999999999999,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,50.0
400,200,200,1.0,0.3,0.3,0.1,-0.1,0.04608,0.05182,0.0009376207506236197,0.0009913091102173933,0.0007499911249999999,0.000721295624375,1.0399308800304814,0.019488957962915728,0.005739999999999995,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,60.0
400,200,200,1.0,0.35,0.35,0.1,-0.1,0.0465,0.05166,0.0009416766961117813,0.000989861044793662,0.0008748352500000001,0.0008454996975,1.0348734207196082,0.018300634312226866,0.005159999999999998,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,70.0
400,200,200,1.0,0.4,0.4,0.1,-0.1,0.0471,0.05166,0.0009474343249006762,0.000989861044793662,0.00100018875,0.0009702769212500001,1.0310103014297138,0.017282071155410233,0.004559999999999995,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,80.0
400,200,200,1.0,0.45,0.45,0.1,-0.1,0.04672,0.05144,0.0009437927908179846,0.0009878656426862917,0.0011250846249999998,0.001094572195625,1.0280604049453856,0.01633640874294208,0.004720000000000002,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,90.0
400,200,200,1.0,0.5,0.5,0.1,-0.1,0.0488,0.05214,0.0009635202125539454,0.0009941973687352024,0.001249573625,0.001218572488125,1.0256149642315764,0.015494215447356293,0.0033399999999999958,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,100.0
500,250,250,1.0,0.25,0.25,0.1,-0.1,0.0447,0.05064,0.0009241418722252552,0.0009805670849054643,0.0004999748799999999,0.0004780897683200001,1.0458518989954781,0.018637635617196713,0.005940000000000001,50000,4,Expected_Disc_Count,ab_0.04_disc_0.25,0.04,0.0,62.5
500,250,250,1.0,0.3,0.3,0.1,-0.1,0.04686,0.05216,0.0009451363965058164,0.0009943775379603061,0.00059970184,0.0005773041206399999,1.0389082292231004,0.017466583786952945,0.005299999999999999,50000,4,Expected_Disc_Count,ab_0.04_disc_0.3,0.04,0.0,75.0
500,250,250,1.0,0.35,0.35,0.1,-0.1,0.04628,0.05164,0.0009395548052136182,0.0009896798512650442,0.0007002830400000001,0.00067747394752,1.0338080134325003,0.016198773133242576,0.005359999999999997,50000,4,Expected_Disc_Count,ab_0.04_disc_0.35,0.04,0.0,87.5
500,250,250,1.0,0.4,0.4,0.1,-0.1,0.04752,0.05118,0.0009514394315982494,0.0009855009649919172,0.0007998515199999998,0.00077668343104,1.029974323003215,0.015229825212294419,0.0036600000000000035,50000,4,Expected_Disc_Count,ab_0.04_disc_0.4,0.04,0.0,100.0
500,250,250,1.0,0.45,0.45,0.1,-0.1,0.04878,0.05226,0.0009633328770471814,0.0009952777742921822,0.0009001095999999999,0.0008765722336000001,1.0270005869298922,0.014435370033032136,0.003480000000000004,50000,4,Expected_Disc_Count,ab_0.04_disc_0.45,0.04,0.0,112.5
500,250,250,1.0,0.5,0.5,0.1,-0.1,0.0479,0.05134,0.0009550454439449464,0.0009869569838650517,0.0010000364800000002,0.0009760467212800001,1.0247166287888259,0.013726180290120668,0.0034399999999999986,50000,4,Expected_Disc_Count,ab_0.04_disc_0.5,0.04,0.0,125.0
30,15,15,1.0,0.25,0.25,0.15,-0.15,0.03704,0.06504,0.0008446068718640643,0.0011028127529186449,0.008344746042223688,0.007082633050108498,1.1815577522511698,0.14272574501890944,0.028000000000000004,50000,4,Expected_Disc_Count,ab_0.09_disc_0.25,0.09,0.0,3.75
30,15,15,1.0,0.3,0.3,0.15,-0.15,0.0365,0.0673,0.0008386626258514206,0.0011204526763768294,0.009999044406220693,0.008632997171738722,1.1658933393325839,0.14344642753386758,0.0308,50000,4,Expected_Disc_Count,ab_0.09_disc_0.3,0.09,0.0,4.5
30,15,15,1.0,0.35,0.35,0.15,-0.15,0.03696,0.06832,0.0008437293215243856,0.0011282940893224604,0.011679466666666668,0.01019528888888889,1.1553713544524955,0.1435494250189429,0.031360000000000006,50000,4,Expected_Disc_Count,ab_0.09_disc_0.35,0.09,0.0,5.25
30,15,15,1.0,0.4,0.4,0.15,-0.15,0.03618,0.06582,0.0008351168493091251,0.0011089429886157358,0.013334022222222222,0.01174499851851852,1.1463188309886574,0.14123955316326975,0.029640000000000007,50000,4,Expected_Disc_Count,ab_0.09_disc_0.4,0.09,0.0,6.0
30,15,15,1.0,0.45,0.45,0.15,-0.15,0.03964,0.06822,0.0008725671366720157,0.0011275285504145783,0.015003622222222221,0.013295004444444444,1.1399015530295384,0.13891327526319613,0.02858,50000,4,Expected_Disc_Count,ab_0.09_disc_0.45,0.09,0.0,6.75
30,15,15,1.0,0.5,0.5,0.15,-0.15,0.04314,0.06884,0.0009086136736809544,0.0011322637007340648,0.016698666666666667,0.014882785185185184,1.1336552277412515,0.13601399621565827,0.0257,50000,4,Expected_Disc_Count,ab_0.09_disc_0.5,0.09,0.0,7.5
40,20,20,1.0,0.25,0.25,0.15,-0.15,0.03444,0.06438,0.0008155229782170456,0.0010975902295483502,0.006240212304246087,0.005395166028320567,1.1584642061112997,0.11668630934749319,0.02994000000000001,50000,4,Expected_Disc_Count,ab_0.09_disc_0.25,0.09,0.0,5.0
40,20,20,1.0,0.3,0.3,0.15,-0.15,0.03692,0.06514,0.0008432901469838243,0.0011036011997093878,0.007507825,0.00659221375,1.143831962728936,0.11576223308673705,0.028220000000000002,50000,4,Expected_Disc_Count,ab_0.09_disc_0.3,0.09,0.0,6.0
40,20,20,1.0,0.35,0.35,0.15,-0.15,0.03862,0.06424,0.0008617249630827693,0.0010964782022457173,0.008750275000000002,0.00777733625,1.1314197102696704,0.11349979079188383,0.025620000000000004,50000,4,Expected_Disc_Count,ab_0.09_disc_0.35,0.09,0.0,7.0
40,20,20,1.0,0.4,0.4,0.15,-0.15,0.04334,0.06376,0.0009106222531873466,0.0010926542216090139,0.010002125,0.008964096250000001,1.1225032333901939,0.11053787635371633,0.02042,50000,4,Expected_Disc_Count,ab_0.09_disc_0.4,0.09,0.0,8.0
40,20,20,1.0,0.45,0.45,0.15,-0.15,0.04634,0.06478,0.0009401340797992592,0.0011007592979393815,0.011256474999999998,0.010157043749999999,1.1153674660801527,0.10840071829168635,0.018440000000000005,50000,4,Expected_Disc_Count,ab_0.09_disc_0.45,0.09,0.0,9.0
40,20,20,1.0,0.5,0.5,0.15,-0.15,0.05024,0.06764,0.000976892444437974,0.001123074622631996,0.012510462499999998,0.011342783124999999,1.1101172693777812,0.1050167991198981,0.017400000000000006,50000,4,Expected_Disc_Count,ab_0.09_disc_0.5,0.09,0.0,10.0
